RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
395053,50,"Salt Lake City, UT",Msa,UT,230252,231373,229921,228190,225285,224956,225079,226937,225718,225104,222763,223401,222956,221769,219439,216281,214533,212586,210994,207398,208748,210158,212298,209726,207944,203642,206943,210737,216199,215695,213335,209251,204485,199098,196310,194630,192689,190720,188132,189085,185697,183800,182288,184083,184300,183607,182873,182808,187063,189863,190558,187991,190554,194185,199396,201754,205350,207484,210280,212929,216482,219436,223458,224048,224591,223895,222970,223011,223507,225932,228368,230285,228792,227128,224721,228397,230572,233512,234876,236153,237416,239213,237803,237923,237735,241565,244793,245896,245299,246352,248125,250361,251380,249705,252685,252502,256039,255024,257902,260332,264532,265668,266178,266529,269141,274722,275930,278780,280733,286134,287245,286732,286596,288271,291842,296005,299037,300632,302615,307510,309071,310891,310853,313478,313871,315539,319205,319863,319312,319169,320012,321097,322667,327142,332523,335655,335213,339833,340428,342974,346421,349842,353149,354776,357710,357868,358957
395031,51,"Rochester, NY",Msa,NY,116100,117236,118484,118615,119274,119222,119203,118572,119191,118528,119022,119399,121247,119254,118250,118594,118892,118644,119400,120570,120521,120479,120513,121445,123009,124336,123808,123531,123024,124107,123562,122626,122267,124777,124894,123012,120544,121268,121898,122730,121200,121696,121805,125129,125358,125207,123736,123942,124421,123805,124508,123705,125657,126849,129700,128177,127442,126216,127042,129010,130917,131239,130533,130522,132115,130986,128610,126244,127592,128407,130030,129815,129543,129399,128661,129335,126777,127535,128220,132342,130973,131675,129377,129700,128421,129385,130942,132419,133595,133234,133234,132448,134615,133472,134795,133090,134696,133355,134471,134133,135771,136691,137134,138405,138870,140675,140445,140671,140254,140633,139765,139592,139803,139989,140751,138716,138635,138848,141382,143498,143785,146003,146364,147655,145077,145822,146810,148192,148541,147126,147807,146745,146668,146200,150620,152437,151447,153024,153262,154377,155314,157319,157065,158371,159866,160722,158992
394640,52,"Grand Rapids, MI",Msa,MI,131893,132474,132817,132337,132404,130246,128608,127305,127314,126688,125492,123488,125438,123204,122034,121471,121071,122341,122460,122389,121463,120581,119718,122404,122398,122383,120697,120055,118930,119878,122320,123397,122492,122162,125086,123587,123405,122449,122968,123410,121736,120728,118114,118220,119928,123424,121686,121162,119383,120988,122862,123489,125262,125482,126812,127674,128747,127731,128374,129547,132106,132780,132244,132470,133495,134074,134656,133794,134997,134289,134566,134092,134770,135686,136439,138858,138937,140767,141181,142575,140777,142076,143275,145938,146566,146881,147967,148095,150591,151224,151563,151671,153607,155332,156641,155279,155289,155809,158081,159673,160745,161357,164576,166536,169068,168139,169384,171393,174735,176152,176470,175724,175953,177192,177763,180328,180716,184812,185044,186453,185858,188394,189785,191557,192282,194266,195307,195541,196162,197606,197860,198400,199593,202863,204768,204575,204524,206966,208220,209385,211081,211145,213517,215070,216771,215807,216561
395167,53,"Tucson, AZ",Msa,AZ,211807,209523,207887,207160,206209,202483,201022,197534,196250,193331,193045,191742,190049,188608,186405,182492,178219,177829,175453,174471,170860,172131,170283,170183,167704,166748,165708,166847,168183,169367,168252,170281,171645,167996,162972,156818,156980,155513,154440,150134,148459,146247,146020,143460,141733,142045,144054,148116,149536,150441,150585,151946,152080,154765,155941,158255,159760,160967,163215,163164,164391,164360,165709,165639,167443,166602,167172,168759,169741,171517,169499,170677,170462,172671,173996,177401,177218,178196,177859,176388,174492,173471,175804,177302,176790,176161,174350,174450,175565,177889,179992,180777,183147,183184,182943,181103,181893,182372,185221,186111,188888,186147,185291,184184,185635,187771,191171,194958,196685,197149,198820,199584,198167,199838,200987,204664,204800,204525,203468,202032,204839,206329,205871,204506,206003,209871,211804,214850,214913,217744,214682,215578,213861,217878,221007,222673,220245,222902,223813,222837,225368,225989,231192,233560,236215,235424,235967
753924,54,"Urban Honolulu, HI",Msa,HI,423877,417878,426363,417058,424780,413374,415896,414446,424681,416689,408920,411012,417531,427800,416075,419609,405502,413577,416665,424017,415178,426169,433346,433287,424290,419041,426287,443458,455522,468403,457389,444681,435184,437330,444326,442319,436781,443037,428190,423571,414305,415707,420759,432764,440061,437538,438345,438834,444703,440177,447521,451055,443230,441055,446403,451537,450937,443737,444931,444404,457523,452727,464401,457376,478146,474956,477509,462211,467482,473274,484756,495068,489960,499017,499489,508010,499998,503552,496278,520981,518631,548802,527452,524629,507646,512663,505224,505055,516199,527777,536400,519598,524287,513477,542284,547631,567011,564787,568735,569902,562692,555740,552116,563442,566888,570537,558582,556869,554469,555886,568060,571214,577360,580256,595538,605916,607290,588438,579492,567883,565419,569882,569259,574735,571654,572161,576059,574036,569168,579257,578986,586804,579538,578868,582547,595442,598508,592191,586363,585181,590980,594976,603772,606449,615904,617064,615243
395169,55,"Tulsa, OK",Msa,OK,124253,125536,125851,126411,127276,127818,128579,127411,128097,128328,129716,129857,129920,129525,129132,127998,125350,124959,124901,126337,125426,125301,124805,126192,129338,129254,129395,130395,131988,132207,130090,131371,131831,133048,131168,129173,126253,123181,125120,126361,130563,130361,133223,132126,132444,130745,131090,130778,131895,135514,135280,135207,133322,134527,135599,136360,138677,139959,141609,143140,144572,144213,143978,143740,142944,144558,142780,143469,141375,143626,143369,143832,143072,143936,143634,145912,147473,145823,146698,146665,151048,149824,150653,149563,151820,150971,152954,149288,149092,148849,150001,150939,147699,147180,147050,148790,148723,149616,149925,153200,154131,156160,155407,155079,155409,157190,158101,158563,158195,159284,158943,160715,161266,162501,162830,164115,165794,165555,165208,164231,164430,163575,163161,161161,161160,163793,166475,167047,166333,165960,164171,165894,166984,170265,172225,171974,168437,171743,171376,172136,173923,176046,179437,180490,181668,181409,182318
394619,56,"Fresno, CA",Msa,CA,253506,248310,245143,238442,232660,225659,219542,214118,212514,208762,206650,201769,198335,196051,193324,193399,194445,195757,196561,197649,191950,190139,185848,189146,182256,182723,179195,179383,176234,176306,176657,174369,173940,170172,170115,166020,167387,164558,164745,164949,165879,164705,160716,159583,160509,165981,167139,165913,165246,168086,168449,167245,165873,167950,171185,170692,171445,170359,176500,179026,184017,183022,189008,193606,199842,201029,200672,206917,211225,213561,209971,212979,214939,217590,214144,213589,213343,216428,220997,219816,218654,220941,224716,225942,224248,226690,228955,230594,230715,229280,227294,228295,230749,233322,232814,234513,236020,236852,237806,237866,239047,241160,244319,246265,246086,245784,245054,246310,247204,250646,252916,256691,259739,263503,264013,265664,266883,266670,271349,269201,271699,268841,271836,271613,271880,271441,272629,271882,274646,275380,277467,283141,283614,284504,277548,274505,272562,279641,280072,281711,281890,284312,283482,282580,283442,286027,292017
395238,57,"Worcester, MA",Msa,MA,237862,234020,233984,234329,232866,228228,223881,221797,220711,221391,220157,218733,215005,216215,211207,209626,208750,212879,213083,212405,214489,216713,218785,219441,219148,221422,224594,220590,220346,220105,226122,227768,223137,212876,209469,207387,211490,207670,207349,209073,209295,206604,203096,202200,200706,203895,201122,203720,199618,203262,204072,206560,204384,203117,201945,203126,207544,208323,213569,211202,216215,215162,218007,216798,220405,221900,222546,220771,220879,224201,223935,227013,223034,224880,222263,223592,222767,222493,222988,224706,224493,224211,225655,228000,230289,228365,229166,228524,228844,230336,232968,234044,233742,232696,231584,230535,230392,230595,231269,234715,237770,240586,241126,241229,243229,242931,247747,248325,252220,254287,254963,253929,254747,254501,256405,257211,260958,262518,261618,261267,260858,261196,265216,266261,266398,267064,263953,265830,263116,267439,268082,269523,269282,269689,271894,270496,273081,275079,279118,280146,283025,282095,284161,286238,289065,291441,291091
394415,58,"Stamford, CT",Msa,CT,451976,452501,447167,446832,437357,431524,423888,415841,408074,393307,387866,383504,392563,385063,386288,378517,379596,380046,389712,396101,404377,419100,424122,425327,419846,415838,407561,411288,420947,425790,417884,423024,424619,424504,416775,416065,413126,411348,420415,412681,407838,400727,400170,382324,364078,363717,375647,381293,385411,387743,385749,386840,382826,383362,382730,393065,405506,397248,389148,384314,388814,393791,393934,400166,397290,398614,396942,395443,391814,402059,402029,399913,394194,392468,398362,396562,407780,405469,399816,398506,402033,401678,398419,394865,404731,411215,412641,411026,402495,401087,410522,409192,410589,398740,406601,412916,407223,399159,388796,391579,392307,398345,400076,404553,402262,410853,407633,409992,408229,412696,412180,402383,399092,403457,408460,412004,406761,406344,411905,408224,410250,400461,406887,409269,408742,401445,397245,396629,404269,400052,395543,393168,392851,396537,394055,395577,389163,401929,403099,402397,401469,405586,408998,414206,416458,420150,422020
394312,59,"Albuquerque, NM",Msa,NM,188249,188615,189537,189779,187559,184987,183182,181497,180969,179432,179799,179845,181144,178437,175748,172725,172664,172795,172813,172960,171850,173235,171139,171725,171598,173140,171639,172615,173986,176212,176743,176838,176598,173907,172502,167729,167194,162512,162622,162593,163130,162393,161851,161184,160750,161798,163405,164054,164319,166053,168441,165832,162776,161928,163524,165845,164782,163171,162569,166690,167735,167847,164195,165837,169048,172000,171163,169233,170476,173692,175655,172598,171353,171916,172284,174667,173785,173893,172863,173865,175935,174953,174056,173867,174872,175244,178027,177224,178642,176580,178085,177893,177300,177580,176751,178858,179271,181113,181562,181637,181303,182320,184358,184454,185385,186434,188595,188315,187311,186893,186451,187553,188784,191654,191935,194313,192106,191542,191376,193210,197289,197367,198209,196980,197084,198436,197778,198455,200852,203408,204598,204568,205967,210717,215383,216429,213187,216929,219615,220713,222365,223234,224871,226951,227130,226531,225720
394308,60,"Albany, NY",Msa,NY,176878,175429,175583,176499,177729,176964,175606,175654,176851,177441,175293,174614,173654,176046,174965,173209,171724,171988,171947,170168,169487,169395,173747,175492,176392,175144,176023,176018,175496,176878,180027,183169,180259,178584,175783,173582,172557,172336,172632,173412,172943,171305,170092,168021,170909,172438,172952,174289,174673,177369,176095,176890,176246,177363,176878,179823,180995,178039,176899,176281,178306,176662,178377,178908,181040,180355,180694,177250,174586,176797,182262,183620,181595,176733,177309,177794,180007,179101,177609,179979,182551,184541,179704,179158,179656,184766,181738,180264,177186,180290,180713,181081,178875,178173,179400,179874,180072,181133,183077,183858,182421,180104,182520,181856,184967,183270,183536,180529,179737,177797,179718,181696,185610,187461,187395,187167,186732,186785,188235,191202,195716,197506,197392,194524,194672,193920,195356,196743,195153,196803,194810,198497,194728,193310,194242,199324,199343,198682,198370,198752,200727,200884,202698,200231,202239,203976,204062
394938,61,"Omaha, NE",Msa,NE,136423,136620,137242,136867,136092,135043,135130,134104,132573,129216,129148,129831,132430,132038,131373,131703,132326,134619,134987,134648,134513,137259,137743,137932,136589,135856,133833,132947,132793,131158,129523,131953,134727,137725,136700,134055,131622,129829,131200,131976,132253,131114,132028,131678,132089,129538,129223,130646,134962,138882,139311,138499,138761,140953,140873,140057,139939,141116,143186,141963,141858,141840,144623,148084,147984,148627,149746,150128,150018,148924,150433,152068,152141,151019,150072,150335,153530,154306,154628,156328,156485,157750,156276,158115,159961,161939,163727,163281,162695,161297,162437,162567,164603,165593,167701,167911,166596,164269,163690,165240,166751,167905,167511,168464,170063,171230,169940,169352,170153,174503,175269,173952,173639,175234,178065,178881,177312,179265,181199,182597,182710,182580,183758,185836,185993,189423,191609,193987,196535,198461,198981,199264,196134,196362,194925,195267,193529,197077,196213,196137,197408,197590,199130,200932,205590,207174,210035
394908,62,"New Haven, CT",Msa,CT,249738,248580,247178,248184,246051,244171,239560,239033,236317,234210,229183,225384,227154,226083,223620,219571,217354,217886,217711,220277,219697,221162,222091,226565,226617,224289,224009,222719,227233,224887,230573,220580,223348,221911,229446,226033,222181,220028,220628,217820,211261,211111,208848,212477,208928,205447,197438,195988,199000,201739,201777,203435,204250,199450,197235,201547,208829,208549,207771,206693,209492,206756,205112,205024,207947,213015,209953,204429,195687,195047,197611,199414,199666,199561,201800,202431,201145,199992,203433,207031,208916,210572,208582,211093,209990,213033,210396,209525,210537,213159,212314,208734,207995,207929,209219,208119,209384,208534,210411,210334,209834,210327,212964,216801,218059,216902,216701,214316,208992,208578,210387,215230,215706,213494,212791,213147,214769,220275,220083,221280,221619,222793,224558,222039,223765,222864,223612,220041,220977,219059,224612,224990,224955,221478,223134,222674,223505,225537,225753,228655,228083,228250,225221,225935,227876,231190,229865
394357,63,"Bakersfield, CA",Msa,CA,234655,230278,221903,215202,208514,202758,195698,187398,181587,175754,170708,166631,163609,158342,158503,155585,157646,156807,157824,158490,157910,155913,157447,156086,150495,148701,148486,149911,144390,142122,140253,142474,140204,141798,138606,139409,135186,136026,135209,136643,136426,137081,137090,136625,138989,138402,136555,134246,137994,139059,140312,138047,143672,145083,149941,149834,153210,155125,160206,165349,168713,171720,175322,179712,180673,183077,182916,185806,184641,187094,187446,189879,189430,191116,190636,190692,191370,194693,196781,198198,200935,202921,206315,204936,206532,205887,206130,207508,208915,208838,207752,206516,206792,208749,210019,211514,210314,211546,214887,216892,215794,213542,215979,219652,221412,218674,216383,216815,221449,221376,221138,220135,223343,227529,227622,228909,230245,232633,234181,233382,232542,233306,233543,234728,234568,237275,237339,235310,233360,235115,235665,239206,239116,241619,241951,241143,238471,240641,242005,244194,246833,247043,248459,248156,249889,249785,251604
394753,64,"Knoxville, TN",Msa,TN,143961,146012,145679,146683,146450,147715,146381,145555,144328,143863,145277,144190,145898,142667,143357,141305,139951,138115,139207,140585,140710,140366,138805,140097,142034,141620,141373,141608,143583,142765,143624,143646,145814,146141,144405,144449,143163,144011,141194,141653,141514,142440,141584,139011,138753,141095,142219,140709,140107,140227,143834,143294,144343,144843,144949,146292,145595,143643,143699,144641,148310,149371,148848,148293,147330,148443,149266,149938,149009,148787,147294,149105,148478,150183,150192,151858,151774,150632,150328,149814,153073,154189,157948,155638,155118,154013,155277,157699,158838,159399,158987,160222,159651,160331,160088,162030,162852,162808,163521,161877,162776,163025,165813,166032,166885,167987,166938,167460,168810,171867,173054,173534,175904,179213,179994,180689,180829,182163,186425,189546,190260,188655,187222,189782,188212,189869,192137,197765,199607,200584,198569,198117,198075,202653,206954,206329,205742,208909,209286,207664,209156,210724,213614,215446,217908,217623,217793
394653,65,"Greenville, SC",Msa,SC,146047,146823,149676,150266,149897,145955,144980,143440,144482,144117,144294,142884,143876,141972,137584,135356,134720,137284,136584,136560,136643,137662,137284,137170,139652,138652,137319,136418,136658,139690,142158,144260,140577,138650,136968,139166,139969,141353,142193,145808,144960,144071,142145,142162,142822,142426,143784,143216,143933,142508,144515,143333,145929,145571,146599,146604,146981,150414,150395,150830,150469,153147,154856,154367,154411,153302,153431,152532,154566,154120,153592,152760,152230,153067,151177,153024,152982,156832,158751,159912,159733,158549,159989,161655,162661,162404,163454,166206,166951,165441,162431,164582,166784,170360,172728,173184,174425,174737,176156,175370,176256,177652,181893,181525,181004,179468,179739,181783,184061,185321,186671,186874,188634,188058,190759,192007,193816,196014,195566,196013,193314,194440,195302,197095,195008,197607,197359,201579,204550,209046,210767,208902,208609,208864,210749,211335,211610,214507,214939,213540,212992,211263,212493,215663,218971,220203,220206
394952,66,"Ventura, CA",Msa,CA,489344,482116,471851,463652,450704,440443,430699,427260,423443,413905,408136,398519,393869,390211,397329,399291,405625,404923,404824,395902,390721,394448,398505,405613,397179,396391,387663,382579,381666,386722,391578,397422,398042,394904,387347,382123,377481,377178,372976,372246,371694,372390,370488,367736,364929,364825,364167,370881,375486,377476,378150,376532,376554,379190,380558,388159,389303,397920,406699,414984,423134,426749,437659,442832,445727,447243,450806,456202,462220,464761,464276,460320,458537,462448,461763,470841,478965,485853,487953,482123,485362,485846,493236,495455,496677,498751,503258,507437,505869,506380,506888,514481,516011,519198,518328,521169,523618,525992,531379,529806,534880,529780,536575,534353,539844,540303,547316,554809,562344,564371,561188,562011,564171,569322,568548,578972,584101,593593,587888,584687,582068,586025,594674,594359,590446,594973,600621,601502,599338,590505,590428,589501,595896,599197,593639,590645,585159,596899,595695,594522,597686,604744,611102,616678,616456,616547,622155
394318,67,"Allentown, PA",Msa,PA,202204,201681,201847,199502,201439,200056,200800,199765,198295,195009,190378,189230,189994,191145,189109,189433,183802,183906,182894,183367,184780,187504,191815,193080,194664,190214,188633,189201,191476,190667,187251,185178,183762,183036,183938,181533,179291,177131,177370,177301,174916,175592,175542,176335,174586,176189,173371,172098,169076,173839,176364,174083,171020,168440,171838,172507,173004,169424,170392,170478,175812,174300,173702,173368,178143,180265,179646,176451,178884,179669,180456,181383,179081,178332,173634,175613,174982,175814,175535,178136,175659,173505,172382,173731,174065,173889,178032,180037,178624,176237,174228,174270,174137,178091,178649,177889,176918,177394,177830,176044,176229,177851,177520,178301,178673,178414,179499,178636,180254,178964,178736,178225,180512,181295,184271,182955,185481,186746,185771,187496,187295,191160,190679,191107,189781,189429,191283,193515,195363,195996,194879,194861,195125,196897,199452,200767,198485,203548,202971,203929,203551,204772,208228,210047,212096,211635,212444
394561,68,"El Paso, TX",Msa,TX,134417,135466,136274,136513,134939,133427,132255,132600,131501,130685,129652,130226,131760,128701,126893,126130,127778,128179,128737,127483,129127,130529,131956,129992,130420,131310,131480,131573,131088,132870,132867,133780,132422,131648,130130,131556,132525,133472,132604,131105,131354,131029,133097,132129,133115,131841,133996,134045,133903,133184,133864,134964,136261,136899,136334,137645,139000,141338,139860,139665,140128,140170,139189,139703,140498,141736,141410,140677,140050,139463,139096,138876,138729,140764,142274,141898,140477,139330,141554,141235,141561,139428,141672,142376,142697,141827,141709,143867,143624,143526,140277,142566,142389,144786,143978,143833,144115,143625,144877,144385,144989,145151,148230,147990,149180,148603,149064,149168,148639,149554,149294,149072,150479,151344,151666,151275,151985,153718,151915,152106,152833,154448,154306,154105,154193,155659,155537,155855,156127,155543,159058,159091,161311,158964,159896,159418,158955,161103,161821,163113,163945,165241,165002,166487,166204,168698,169773
394367,69,"Baton Rouge, LA",Msa,LA,168419,168941,168103,168770,169181,170028,170329,168986,168083,167057,167965,167656,168363,168958,170771,170340,167699,165012,164379,164933,165939,165727,165583,167296,168414,166244,164666,163023,165894,168705,169082,171201,170641,173773,171214,169599,166510,166142,166966,168975,170674,170088,170368,169866,172517,170963,173004,170993,172904,173620,173917,175261,173549,174785,174223,175700,171658,171719,170538,174887,176316,177621,177130,174902,175891,176729,177987,175830,179505,181528,180793,178458,177576,179236,180415,181253,182316,180850,181789,183930,185697,185194,188831,188466,189240,187619,188418,188402,186286,185781,185934,188524,189383,190782,189657,190673,191110,191049,190508,190579,192372,193488,192074,187492,183414,181878,182106,185401,187516,189093,190074,191845,193415,194593,196876,197194,200023,198871,202824,201274,201237,200834,200029,200418,199712,202408,202151,204878,204802,207403,203670,201849,198964,200217,204958,206117,205042,203505,204249,204244,205180,205404,207731,210507,213597,213862,211892
394521,70,"Dayton, OH",Msa,OH,125429,125828,124389,123845,121581,121336,122475,121970,121370,118795,119220,116476,117241,115405,118475,118471,119696,118362,115429,117404,116193,118670,115702,120432,119634,120617,117113,116879,118561,119578,118990,114687,116960,118614,122518,119350,116240,113259,111922,110525,108911,108761,112148,114044,113039,109205,106778,108156,113609,118066,120572,122023,123536,125776,125839,126061,125186,125402,123293,121974,118878,120050,120002,123631,122454,120993,117031,115813,117193,120049,124552,124570,123482,119604,120292,119614,122310,123194,125914,126573,127754,123938,121633,118458,119792,120535,121428,121310,120229,120040,120334,118824,116275,118643,120931,126670,128020,130678,128765,126648,124360,124234,123578,127754,129244,132662,130015,131082,128985,127102,126993,126118,129828,129788,133909,133947,135045,132233,133844,132745,134954,135481,137020,140038,138323,139222,136528,137864,140215,141272,141839,138903,137441,137418,141319,142122,142044,142683,144335,144051,143072,144338,145077,148954,150928,152532,150500
394843,71,"McAllen, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,111827,115303,113158,105429,100706,100420,108059,108554,109997,103229,107424,106863,107685,104623,100742,100928,97995,97581,97980,100727,100672,101761,102013,101316,97859,97062,99116,100996,103562,105051,109653,110137,108742,104604,102659,104212,108274,111906,114591,114050,114199,109683,106458,105171,111980,115273,116598,114906,116515,114065,112793,111427,112630,115973,117484,118043,114798,116449,117285,119986,118811,124255,125210,127414,124206,124829,125948,128708,126452,124953,129653,133145,133961,129047,128124,128336,132742,132854,132807,132217,136549,140536,135744,133245,131895,135261,139064,141775,141161,141918,143036,144859,142476,141314,142183,141765,142755,142726,145101,144754,145024,144481,146070,145685,149633,149606,150851,151975,153178,153212,153638,154348,155577,157681,158085,159691,159144,161066,162596,164462
394486,72,"Columbia, SC",Msa,SC,143181,144918,144517,143691,141449,141147,141170,141992,141661,142027,140982,141583,141525,140122,139632,140035,141473,140827,139883,138290,139294,138342,139588,139746,141430,139818,139580,140079,142805,144704,145655,145565,143973,143366,144151,142387,141923,140518,144035,144616,143003,141150,141055,142195,142721,144783,142238,142317,140896,143621,142631,140755,140010,141282,142780,142195,142243,143377,147396,149581,148886,148008,147165,149476,151569,152077,150954,153083,155723,155781,151365,149946,151288,153290,152837,152537,150860,150454,150983,151231,149631,147070,148462,149218,151044,150680,152745,153162,153096,152211,153318,153651,153806,155021,156981,159955,159510,160066,159828,161048,163000,164992,165269,164163,165236,165792,165554,163264,164261,165782,166460,166171,167255,168350,168655,167894,167890,169822,171039,172265,171574,170153,170336,169422,168309,172032,174382,177071,176633,177249,177851,178531,178522,179159,180318,180764,177372,180473,179947,180057,182086,182551,183460,184590,186534,188184,188925
394648,73,"Greensboro, NC",Msa,NC,145267,143771,142517,141065,139961,138927,138824,138509,137550,136595,135454,135753,133478,134143,135066,136091,134594,134086,133418,133491,132665,134487,133909,133272,132109,133413,132982,132273,134389,134358,133042,131419,133324,129320,131823,128735,131025,125557,122774,121734,122656,124649,124946,124119,121644,123390,120913,125207,123818,129418,131299,132031,128871,126329,128408,131538,133597,134728,133761,133692,133030,133143,134526,136367,138366,138562,135242,134926,135149,135195,134234,133632,137034,136649,134513,133105,134404,136763,139705,139523,138462,137715,142825,144005,142198,141735,143840,144325,141131,140025,140557,139456,141527,142680,143022,141191,142953,144652,147506,146218,148470,147224,148504,149356,147468,147974,147433,150627,149177,147869,145314,148238,151104,155027,153489,153885,157731,158330,156995,156888,156656,158263,157315,158990,156608,159876,159272,162274,160261,162280,161485,161015,164171,165837,169894,166716,160903,165588,168292,167581,169762,170083,173620,175638,175748,176138,176216
394304,74,"Akron, OH",Msa,OH,128156,127399,127629,128447,130089,130075,127674,124056,123490,122631,123856,123810,125784,126326,124482,123776,120045,121638,122393,125580,124214,124078,122238,121898,121589,121356,121372,117883,119126,116043,120427,122443,126370,125015,123671,122273,119578,118105,120834,125857,126483,125508,121762,120520,116373,122388,123567,125687,124333,124832,125781,121923,122428,122327,123864,125349,128098,126491,126979,127138,128757,130645,128464,131360,130853,132486,131836,128247,126705,125699,122769,123112,124017,125631,127557,124856,125991,123098,123254,124697,126696,126567,129008,129568,130474,128527,127072,129880,130467,133084,131997,132602,131009,130862,132213,132215,131466,130513,130075,129965,129928,132627,134805,134730,134479,136275,136503,137710,138648,141095,142722,143675,142298,139838,138799,139254,141471,140325,137843,132969,133554,136127,139256,139213,139819,144570,148425,152024,150287,151534,149938,150688,148230,148967,152831,153547,151563,151037,149850,148553,150605,151435,155232,158173,161007,160215,157011
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,239368,234932,232393,227589,222447,217566,211316,205096,198709,191949,186207,179554,177393,173007,169042,167269,166150,163895,163666,163859,165755,168586,170272,172413,171781,170422,165276,163334,162094,161441,162705,162867,162161,159591,157290,156913,157878,158279,158240,156092,153585,155504,153752,155010,153361,155310,158294,161182,164211,165820,167545,167859,169768,169944,173496,175317,181036,183117,183590,183573,185923,190102,193378,198131,200380,203103,204143,205169,206973,209198,213666,214425,213923,212964,214966,218382,219836,221937,223603,228209,227326,227973,226688,229954,231768,234747,236033,234870,237094,238412,240942,240012,242686,245080,247540,246501,246620,247309,250007,251442,252305,251494,251018,250529,251847,252374,252374,254879,257480,259641,259510,261439,263150,265636,269895,273210,274511,273742,274497,274080,272254,269560,268605,268575,268817,270488,270018,271640,273989,274829,275885,276637,276793,279281,280143,277580,271815,277442,276917,275428,274193,275235,275372,275778,277100,277049,277710
394798,76,"Little Rock, AR",Msa,AR,136688,136750,135928,135440,135163,135268,135747,136004,136216,134021,135541,134829,137106,135873,138118,138702,140109,140166,138756,138741,137629,142132,141484,142478,137763,139436,138726,140999,140555,142109,144081,144715,145241,142572,140079,141370,143270,145519,144734,141275,140437,137644,138078,137054,141054,142836,145671,144834,144500,142758,141318,142668,143272,146723,146568,147750,145741,146358,147384,147098,147302,146522,149312,149941,150822,149795,149474,149350,149135,148736,146871,146036,146670,147728,148590,148678,148671,149079,149096,148406,147810,147719,148734,150140,150281,151601,150794,151531,152465,153706,153940,154276,154873,153780,152791,153698,154923,155494,154409,154564,153431,152872,155150,156612,158795,158740,161605,161403,160857,158345,160133,159601,161935,160658,160581,159224,158360,160000,160412,160488,161495,162514,163835,164013,161532,162884,162784,164369,166158,167160,167642,164544,162069,162706,165046,164981,164302,166946,167595,167834,167697,167459,167660,171260,174039,174877,173540
395134,77,"Stockton, CA",Msa,CA,289566,274581,261430,250090,243599,236858,233059,223923,216833,206244,201141,195539,182125,186701,191118,193765,191957,188481,183473,185330,188471,191676,189669,189527,180401,184355,184734,185126,181806,184083,183615,184621,177990,179191,178787,180547,177153,173308,170807,170007,173063,173181,171107,167105,166510,166865,173087,171821,175916,173254,179336,177712,179032,177985,183599,191191,196852,201265,197326,204418,208099,219421,220227,227245,231901,241119,243076,245580,247021,249934,252275,255482,257873,260208,261196,264029,266313,269324,272535,271809,274277,274624,282434,282062,284325,283295,290006,292968,297810,295799,296845,301730,306145,311312,312221,313591,314032,318376,320042,322491,320910,324122,328352,328436,329886,329565,331778,335216,341278,345812,349181,353183,357741,363937,364386,369251,369647,370958,370895,377520,380776,383116,381474,382851,386098,386198,388777,389923,393454,396259,399424,399651,398401,393447,393479,393276,398173,401620,404016,406391,409562,413081,416515,418724,423159,431044,437466
